集計年,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2013,E,製造業,21,窯業・土石製品製造業,20～24歳,19.1744,38.0033,268.0964
2013,E,製造業,21,窯業・土石製品製造業,25～29歳,21.5527,49.7842,308.4168
2013,E,製造業,21,窯業・土石製品製造業,30～34歳,24.0341,59.9602,348.3691
2013,E,製造業,21,窯業・土石製品製造業,35～39歳,27.0261,71.8119,396.1255
2013,E,製造業,21,窯業・土石製品製造業,40～44歳,30.8287,80.7428,450.6867
2013,E,製造業,21,窯業・土石製品製造業,45～49歳,32.8029,92.3078,485.9424
2013,E,製造業,21,窯業・土石製品製造業,50～54歳,34.2464,81.3265,492.2832
2013,E,製造業,21,窯業・土石製品製造業,55～59歳,32.163,77.8894,463.845
2013,E,製造業,21,窯業・土石製品製造業,60～64歳,23.2967,36.0526,315.6135
2013,E,製造業,21,窯業・土石製品製造業,65～69歳,22.2692,15.961,283.191
2013,E,製造業,21,窯業・土石製品製造業,70歳～,23.4943,21.0635,302.9953
2013,E,製造業,22,鉄鋼業,年齢計,30.1725,108.4935,470.564
2013,E,製造業,22,鉄鋼業,～19歳,17.7739,20.9974,234.2837
2013,E,製造業,22,鉄鋼業,20～24歳,20.1521,55.6766,297.5012
2013,E,製造業,22,鉄鋼業,25～29歳,23.566,73.0376,355.8297
2013,E,製造業,22,鉄鋼業,30～34歳,26.7781,92.1224,413.4598
2013,E,製造業,22,鉄鋼業,35～39歳,29.8641,104.2743,462.6438
2013,E,製造業,22,鉄鋼業,40～44歳,33.4556,124.6534,526.1204
2013,E,製造業,22,鉄鋼業,45～49歳,37.9758,155.0742,610.7839
2013,E,製造業,22,鉄鋼業,50～54歳,39.3723,161.65,634.1177
2013,E,製造業,22,鉄鋼業,55～59歳,38.8499,152.6867,618.8859
2013,E,製造業,22,鉄鋼業,60～64歳,23.4076,84.1597,365.0507
2013,E,製造業,22,鉄鋼業,65～69歳,25.1391,36.537,338.2062
2013,E,製造業,22,鉄鋼業,70歳～,23.2284,27.3502,306.0916
2013,E,製造業,23,非鉄金属製造業,年齢計,29.9557,94.1648,453.6335
2013,E,製造業,23,非鉄金属製造業,～19歳,17.3959,15.8805,224.6313
2013,E,製造業,23,非鉄金属製造業,20～24歳,19.2584,44.8063,275.9076
2013,E,製造業,23,非鉄金属製造業,25～29歳,23.087,67.8058,344.8496
2013,E,製造業,23,非鉄金属製造業,30～34歳,26.6261,83.0215,402.535
2013,E,製造業,23,非鉄金属製造業,35～39歳,29.9756,93.5538,453.2612
2013,E,製造業,23,非鉄金属製造業,40～44歳,33.2469,112.5091,511.4719
2013,E,製造業,23,非鉄金属製造業,45～49歳,36.309,130.2289,565.9367
2013,E,製造業,23,非鉄金属製造業,50～54歳,39.8612,141.5707,619.9053
2013,E,製造業,23,非鉄金属製造業,55～59歳,35.8286,110.8214,540.7643
2013,E,製造業,23,非鉄金属製造業,60～64歳,23.2908,58.0315,337.5209
2013,E,製造業,23,非鉄金属製造業,65～69歳,26.1536,20.2962,334.1389
2013,E,製造業,23,非鉄金属製造業,70歳～,20.0027,9.9875,250.0196
2013,E,製造業,24,金属製品製造業,年齢計,27.1964,69.1524,395.5093
2013,E,製造業,24,金属製品製造業,～19歳,17.2073,11.9797,218.4676
2013,E,製造業,24,金属製品製造業,20～24歳,19.3192,36.7686,268.5991
2013,E,製造業,24,金属製品製造業,25～29歳,21.7814,52.1688,313.5453
2013,E,製造業,24,金属製品製造業,30～34歳,23.5668,63.516,346.3172
2013,E,製造業,24,金属製品製造業,35～39歳,26.5223,65.5943,383.862
2013,E,製造業,24,金属製品製造業,40～44歳,29.2553,79.8696,430.9327
2013,E,製造業,24,金属製品製造業,45～49歳,31.112,84.6291,457.9736
2013,E,製造業,24,金属製品製造業,50～54歳,33.861,89.7008,496.033
2013,E,製造業,24,金属製品製造業,55～59歳,32.6711,83.328,475.3813
2013,E,製造業,24,金属製品製造業,60～64歳,25.4049,52.7654,357.6238
2013,E,製造業,24,金属製品製造業,65～69歳,26.8906,89.2761,411.9634
2013,E,製造業,24,金属製品製造業,70歳～,31.0825,83.6009,456.5908
2013,E,製造業,25,はん用機械器具製造業,年齢計,30.3659,112.8002,477.1909
2013,E,製造業,25,はん用機械器具製造業,～19歳,17.4628,17.7123,227.2657
2013,E,製造業,25,はん用機械器具製造業,20～24歳,19.7581,58.6098,295.7071
2013,E,製造業,25,はん用機械器具製造業,25～29歳,22.8652,78.7453,353.1277
2013,E,製造業,25,はん用機械器具製造業,30～34歳,26.2277,93.7934,408.5264
2013,E,製造業,25,はん用機械器具製造業,35～39歳,29.598,112.6188,467.7951
2013,E,製造業,25,はん用機械器具製造業,40～44歳,33.1851,133.4502,531.6718
2013,E,製造業,25,はん用機械器具製造業,45～49歳,37.1505,147.7934,593.5991
2013,E,製造業,25,はん用機械器具製造業,50～54歳,37.6816,153.1161,605.2947
2013,E,製造業,25,はん用機械器具製造業,55～59歳,39.14,152.3299,622.0099
2013,E,製造業,25,はん用機械器具製造業,60～64歳,26.2828,81.0259,396.4189
2013,E,製造業,25,はん用機械器具製造業,65～69歳,27.186,47.5968,373.8284
2013,E,製造業,25,はん用機械器具製造業,70歳～,24.9274,27.0021,326.131
2013,E,製造業,26,生産用機械器具製造業,年齢計,30.8932,102.0636,472.782
2013,E,製造業,26,生産用機械器具製造業,～19歳,17.103,13.8052,219.0407
2013,E,製造業,26,生産用機械器具製造業,20～24歳,19.829,44.7132,282.6615
2013,E,製造業,26,生産用機械器具製造業,25～29歳,22.8702,67.7969,342.2392
2013,E,製造業,26,生産用機械器具製造業,30～34歳,25.9258,83.9518,395.0612
2013,E,製造業,26,生産用機械器具製造業,35～39歳,29.4513,94.679,448.094
2013,E,製造業,26,生産用機械器具製造業,40～44歳,33.3035,115.3517,514.9937
2013,E,製造業,26,生産用機械器具製造業,45～49歳,37.3697,138.5943,587.0302
2013,E,製造業,26,生産用機械器具製造業,50～54歳,39.5363,139.2007,613.6365
2013,E,製造業,26,生産用機械器具製造業,55～59歳,38.8938,142.04,608.766
2013,E,製造業,26,生産用機械器具製造業,60～64歳,27.2603,70.8215,397.9453
2013,E,製造業,26,生産用機械器具製造業,65～69歳,24.4879,44.1001,337.9549
2013,E,製造業,26,生産用機械器具製造業,70歳～,24.8337,34.1256,332.1304
2013,E,製造業,27,業務用機械器具製造業,年齢計,32.0293,112.48,496.8322
2013,E,製造業,27,業務用機械器具製造業,～19歳,17.6575,15.1517,227.0415
2013,E,製造業,27,業務用機械器具製造業,20～24歳,19.5773,49.0137,283.9412
2013,E,製造業,27,業務用機械器具製造業,25～29歳,23.2953,74.2468,353.7905
2013,E,製造業,27,業務用機械器具製造業,30～34歳,25.9403,87.7541,399.0374
2013,E,製造業,27,業務用機械器具製造業,35～39歳,29.6097,101.779,457.0949
2013,E,製造業,27,業務用機械器具製造業,40～44歳,34.3288,125.7202,537.6662
2013,E,製造業,27,業務用機械器具製造業,45～49歳,38.4538,139.0163,600.4622
2013,E,製造業,27,業務用機械器具製造業,50～54歳,42.4726,169.4602,679.1316
2013,E,製造業,27,業務用機械器具製造業,55～59歳,41.9658,155.625,659.2148
2013,E,製造業,27,業務用機械器具製造業,60～64歳,24.9901,74.6492,374.5302
2013,E,製造業,27,業務用機械器具製造業,65～69歳,26.5438,46.0662,364.5914
2013,E,製造業,27,業務用機械器具製造業,70歳～,33.7805,34.7585,440.1241
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,年齢計,30.6816,86.1113,454.2908
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,～19歳,17.2152,16.6913,223.2737
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,20～24歳,18.8445,41.2303,267.3645
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,25～29歳,22.0672,58.9739,323.7799
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,30～34歳,25.2214,72.8612,375.5176
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,35～39歳,28.4568,78.2594,419.7409
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,40～44歳,32.7267,93.5297,486.2496
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,45～49歳,36.266,108.1721,543.3647
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,50～54歳,39.4268,118.1028,591.2245
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,55～59歳,37.3984,107.7708,556.5514
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,60～64歳,28.2602,49.2736,388.3959
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,65～69歳,32.7376,24.174,417.0257
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,70歳～,20.7288,5.35,254.0959
2013,E,製造業,29,電気機械器具製造業,年齢計,31.9022,106.4529,489.2794
2013,E,製造業,29,電気機械器具製造業,～19歳,16.8305,14.93,216.8955
2013,E,製造業,29,電気機械器具製造業,20～24歳,19.1808,45.7049,275.875
2013,E,製造業,29,電気機械器具製造業,25～29歳,22.3468,61.9791,330.1412
2013,E,製造業,29,電気機械器具製造業,30～34歳,25.1757,76.7418,378.8501
2013,E,製造業,29,電気機械器具製造業,35～39歳,29.1348,93.9455,443.5637
2013,E,製造業,29,電気機械器具製造業,40～44歳,34.1088,120.6179,529.9232
2013,E,製造業,29,電気機械器具製造業,45～49歳,37.723,136.3906,589.066
2013,E,製造業,29,電気機械器具製造業,50～54歳,40.8111,150.5816,640.3147
2013,E,製造業,29,電気機械器具製造業,55～59歳,39.5381,139.724,614.1809
2013,E,製造業,29,電気機械器具製造業,60～64歳,27.4769,67.7441,397.4667
2013,E,製造業,29,電気機械器具製造業,65～69歳,23.0191,39.4684,315.6975
2013,E,製造業,29,電気機械器具製造業,70歳～,21.9268,21.0448,284.1668
2013,E,製造業,30,情報通信機械器具製造業,年齢計,36.9667,133.2677,576.8683
2013,E,製造業,30,情報通信機械器具製造業,～19歳,16.7328,17.5588,218.3521
2013,E,製造業,30,情報通信機械器具製造業,20～24歳,19.0426,43.5612,272.0721
2013,E,製造業,30,情報通信機械器具製造業,25～29歳,23.4396,76.0666,357.3415
2013,E,製造業,30,情報通信機械器具製造業,30～34歳,28.2425,95.5771,434.4875
2013,E,製造業,30,情報通信機械器具製造業,35～39歳,32.9463,116.4608,511.8164
2013,E,製造業,30,情報通信機械器具製造業,40～44歳,37.3042,134.2584,581.9089
2013,E,製造業,30,情報通信機械器具製造業,45～49歳,43.3908,170.7178,691.4072
2013,E,製造業,30,情報通信機械器具製造業,50～54歳,49.0903,188.8832,777.9673
2013,E,製造業,30,情報通信機械器具製造業,55～59歳,47.6769,167.5015,739.6242
2013,E,製造業,30,情報通信機械器具製造業,60～64歳,26.8757,72.4647,394.9726
2013,E,製造業,30,情報通信機械器具製造業,65～69歳,33.1221,67.7532,465.2179
2013,E,製造業,30,情報通信機械器具製造業,70歳～,22.24,27.1429,294.0229
2013,E,製造業,31,輸送用機械器具製造業,年齢計,30.2992,115.0867,478.6768
2013,E,製造業,31,輸送用機械器具製造業,～19歳,17.5333,21.1486,231.5481
2013,E,製造業,31,輸送用機械器具製造業,20～24歳,19.9389,59.518,298.7844
2013,E,製造業,31,輸送用機械器具製造業,25～29歳,22.987,81.8845,357.729
2013,E,製造業,31,輸送用機械器具製造業,30～34歳,26.558,95.3659,414.0618
2013,E,製造業,31,輸送用機械器具製造業,35～39歳,29.5101,112.3201,466.4409
2013,E,製造業,31,輸送用機械器具製造業,40～44歳,34.0868,134.7665,543.8081
2013,E,製造業,31,輸送用機械器具製造業,45～49歳,37.8908,157.9167,612.6062
2013,E,製造業,31,輸送用機械器具製造業,50～54歳,41.4786,179.4867,677.2295
2013,E,製造業,31,輸送用機械器具製造業,55～59歳,40.7313,169.7445,658.5205
2013,E,製造業,31,輸送用機械器具製造業,60～64歳,26.0267,76.4557,388.7762
2013,E,製造業,31,輸送用機械器具製造業,65～69歳,18.6946,26.8464,251.1814
2013,E,製造業,31,輸送用機械器具製造業,70歳～,22.6775,18.2773,290.4073
2013,E,製造業,32,その他の製造業,年齢計,27.1559,71.3653,397.2355
2013,E,製造業,32,その他の製造業,～19歳,16.7837,8.9663,210.3703
2013,E,製造業,32,その他の製造業,20～24歳,18.1131,33.5784,250.936
2013,E,製造業,32,その他の製造業,25～29歳,21.7682,53.5041,314.7226
2013,E,製造業,32,その他の製造業,30～34歳,24.4227,65.8951,358.9675
2013,E,製造業,32,その他の製造業,35～39歳,27.1422,75.0047,400.7114
2013,E,製造業,32,その他の製造業,40～44歳,29.2467,85.154,436.1144
2013,E,製造業,32,その他の製造業,45～49歳,32.199,89.9124,476.3006
2013,E,製造業,32,その他の製造業,50～54歳,33.1521,96.8047,494.6293
2013,E,製造業,32,その他の製造業,55～59歳,31.8228,80.0025,461.8761
2013,E,製造業,32,その他の製造業,60～64歳,25.5275,49.1825,355.5121
2013,E,製造業,32,その他の製造業,65～69歳,20.2568,39.9913,283.0726
2013,E,製造業,32,その他の製造業,70歳～,23.0912,20.6296,297.7243
2013,G,情報通信業,39,情報サービス業,年齢計,37.2158,111.5855,558.175
2013,G,情報通信業,39,情報サービス業,～19歳,16.7008,14.8748,215.2844
2013,G,情報通信業,39,情報サービス業,20～24歳,21.5244,24.723,283.0155
2013,G,情報通信業,39,情報サービス業,25～29歳,25.9004,61.5923,372.3966
2013,G,情報通信業,39,情報サービス業,30～34歳,31.4926,77.036,454.9469
2013,G,情報通信業,39,情報サービス業,35～39歳,37.4407,113.658,562.9465
2013,G,情報通信業,39,情報サービス業,40～44歳,41.9432,147.3298,650.648
2013,G,情報通信業,39,情報サービス業,45～49歳,47.6148,156.5378,727.915
2013,G,情報通信業,39,情報サービス業,50～54歳,51.4399,181.3556,798.6349
2013,G,情報通信業,39,情報サービス業,55～59歳,49.6829,161.6287,757.8236
2013,G,情報通信業,39,情報サービス業,60～64歳,29.1951,73.4346,423.7763
2013,G,情報通信業,39,情報サービス業,65～69歳,24.2467,5.9666,296.9267
2013,G,情報通信業,39,情報サービス業,70歳～,21.823,0,261.876
2013,I,卸売業，小売業,I1,卸売業,年齢計,32.1704,97.5449,483.5899
2013,I,卸売業，小売業,I1,卸売業,～19歳,17.0932,6.7412,211.8602
2013,I,卸売業，小売業,I1,卸売業,20～24歳,20.211,32.4043,274.9366
2013,I,卸売業，小売業,I1,卸売業,25～29歳,23.3188,68.763,348.5886
2013,I,卸売業，小売業,I1,卸売業,30～34歳,26.3792,73.6661,390.2161
2013,I,卸売業，小売業,I1,卸売業,35～39歳,30.3184,93.5161,457.3364
2013,I,卸売業，小売業,I1,卸売業,40～44歳,35.4896,117.2984,543.1737
2013,I,卸売業，小売業,I1,卸売業,45～49歳,38.7358,133.0548,597.8841
2013,I,卸売業，小売業,I1,卸売業,50～54歳,41.1136,139.5828,632.9459
2013,I,卸売業，小売業,I1,卸売業,55～59歳,40.0988,123.951,605.1363
2013,I,卸売業，小売業,I1,卸売業,60～64歳,29.8302,49.6321,407.5945
2013,I,卸売業，小売業,I1,卸売業,65～69歳,25.9413,33.1021,344.3983
2013,I,卸売業，小売業,I1,卸売業,70歳～,19.697,27.9706,264.3347
2013,I,卸売業，小売業,I2,小売業,年齢計,26.019,57.8913,370.1191
2013,I,卸売業，小売業,I2,小売業,～19歳,15.3321,4.2043,188.1889
2013,I,卸売業，小売業,I2,小売業,20～24歳,18.4978,22.1137,244.0876
2013,I,卸売業，小売業,I2,小売業,25～29歳,21.4017,47.5777,304.3982
2013,I,卸売業，小売業,I2,小売業,30～34歳,24.3831,58.6199,351.2168
2013,I,卸売業，小売業,I2,小売業,35～39歳,27.4762,67.3771,397.0914
2013,I,卸売業，小売業,I2,小売業,40～44歳,29.6101,73.8678,429.1886
2013,I,卸売業，小売業,I2,小売業,45～49歳,31.0501,76.8947,449.4961
2013,I,卸売業，小売業,I2,小売業,50～54歳,31.445,78.1998,455.5393
2013,I,卸売業，小売業,I2,小売業,55～59歳,29.2644,62.378,413.5503
2013,I,卸売業，小売業,I2,小売業,60～64歳,23.6285,27.3792,310.9208
